Angle,UpperRight,LowerRight,UpperMiddle,LowerLeft,UpperLeft
0,0.52,2.14,0,0.92,1.33
0,0.72,2.14,0,1.13,0.86
0,0.52,2.48,0,0.99,0.72
0,0.59,2.61,0,0.72,0.65
0,0.32,2.88,0,0.92,0.86
0,0.32,2.68,0,0.86,1.13
0,0.45,2.88,0,1.26,1.19
0,0.38,2.88,0,1.06,1.19
0,0.32,2.68,0,1.13,1.26
0,0.65,2.75,0,1.26,1.33
0,0.59,2.88,0,1.06,1.4
0,0.72,2.95,0,0.86,1.33
0,0.65,3.02,0,0.52,0.86
0,0.65,2.81,0,1.4,0.86
0,0.65,3.02,0,1.53,0.86
0,0.65,2.95,0,1.94,0.92
0,0.45,3.02,0,2.21,0.92
0,0.59,3.15,0,1.94,1.19
0,0.52,3.02,0,1.94,1.13
0,0.65,2.54,0,1.53,0.79
0,0.79,2.61,0,1.6,0.86
0,0.79,2.75,0,1.6,0.92
0,0.59,2.75,0,1.67,0.65
0,0.59,2.48,0,1.26,0.72
0,0.72,1.87,0,1.6,0.86
0,0.86,1.67,0,2.14,0.72
0,0.86,1.67,0,1.06,0.79
0,0.65,2.21,0,1.26,1.06
0,0.59,2.34,0,1.26,0.99
0,0.59,2,0,1.46,0.72
0,0.32,2.14,0,1.46,0.79
0,0.52,2.34,0,1.46,0.86
0,0.65,2.48,0,1.26,0.79
0,0.65,2.68,0,1.26,0.86
0,0.59,2.61,0,1.46,0.99
0,0.72,2.54,0,1.13,0.92
0,0.72,2.48,0,1.46,0.86
0,0.72,2.41,0,1.6,0.86
0,0.72,2.41,0,1.6,0.72
0,0.86,2.27,0,1.33,0.79
0,0.72,2.48,0,1.33,0.72
0,0.86,2.27,0,1.46,0.72
0,0.79,2.48,0,1.33,0.72
0,0.79,2.48,0,1.33,0.72
0,0.72,2.54,0,1.06,0.72
0,0.79,2.48,0,1.4,0.72
0,0.79,2.61,0,1.4,0.65
0,0.86,2.54,0,1.33,0.65
0,0.72,2.14,0,1.26,0.65
0,0.65,2.07,0,1.46,0.59
0,0.79,2.07,0,1.46,0.59
0,0.72,2.14,0,1.26,0.65
0,0.79,2.21,0,1.46,0.65
0,0.79,2.07,0,1.4,0.59
0,0.79,2.21,0,1.6,0.59
0,0.72,2.14,0,1.4,0.65
0,0.72,2.14,0,1.4,0.65
0,0.86,1.94,0,1.26,0.59
0,0.72,2.21,0,1.46,0.65
0,0.92,2.14,0,1.46,0.72
0,0.99,2.07,0,1.33,0.72
0,0.92,2.07,0,1.19,0.72
0,0.86,2.07,0,1.19,0.72
0,0.92,2.14,0,1.4,0.65
0,0.92,2.21,0,1.4,0.72
0,0.92,2.21,0,1.46,0.79
0,0.99,1.94,0,1.46,0.72
0,0.99,2,0,1.33,0.72
0,0.92,1.94,0,1.46,0.86
0,0.86,1.73,0,1.46,0.72
0,0.86,1.94,0,1.46,0.72
0,0.92,2,0,1.53,0.72
0,0.92,2,0,1.46,0.65
0,0.86,1.94,0,1.4,0.72
0,0.86,1.87,0,1.46,0.72
0,1.06,1.87,0,1.53,0.72
0,0.86,1.94,0,1.53,0.72
0,0.79,1.73,0,1.6,0.72
0,0.92,1.87,0,1.53,0.72
0,0.92,1.94,0,1.46,0.65
0,0.72,1.73,0,1.6,0.65
0,0.99,1.73,0,1.53,0.72
0,0.86,1.73,0,1.6,0.72
0,0.92,1.8,0,1.53,0.65
0,0.86,1.67,0,1.6,0.72
0,0.92,1.73,0,1.73,0.72
0,0.86,1.8,0,1.6,0.72
0,0.86,1.8,0,1.53,0.86
0,0.86,1.8,0,1.6,0.72
0,0.86,1.73,0,1.6,0.72
0,0.86,1.73,0,1.8,0.72
0,0.86,1.8,0,1.4,0.72
0,0.86,1.94,0,1.33,0.79
0,0.92,1.73,0,1.46,0.72
0,0.86,1.6,0,1.6,0.72
0,0.86,1.6,0,1.4,0.79
0,0.79,1.67,0,1.6,0.72
0,0.79,1.67,0,1.53,0.72
0,0.86,1.67,0,1.46,0.72
0,0.86,1.67,0,1.6,0.72
0,0.79,1.67,0,1.53,0.86
0,0.86,1.6,0,1.6,0.72
0,0.92,1.6,0,1.67,0.72
0,0.86,1.73,0,1.6,0.72
